user_id,product_id,product_name,category,price,rating,review_text,num_reviews,price_norm,combined_text
U0288,P0058,Laptop Stand Adjustable v6,Electronics,9958.95,4.0,"Absolutely love this product, bought two already.",26,0.19325909932968247,"laptop stand adjustable v6 electronics absolutely love this product, bought two already."
U0981,P0260,Printed Kurti v6,Clothing,5038.39,4.0,"Worth every rupee, performs as described.",18,0.09324279771484695,"printed kurti v6 clothing worth every rupee, performs as described."
U0839,P0352,Resistance Bands Kit v6,Sports,42852.19,4.0,"Absolutely love this product, bought two already.",17,0.8618537741084011,"resistance bands kit v6 sports absolutely love this product, bought two already."
U0946,P0138,Fluent Python v4,Books,35209.34,4.0,"Absolutely love this product, bought two already.",26,0.7065036532284716,"fluent python v4 books absolutely love this product, bought two already."
U0557,P0133,Data Science Handbook v4,Books,6168.3,4.0,"Excellent product, highly recommend to everyone.",16,0.11620957778817574,"data science handbook v4 books excellent product, highly recommend to everyone."
U0089,P0177,Introduction to Algorithms v8,Books,34607.7,4.0,Great build quality and easy to use.,6,0.6942745964334016,introduction to algorithms v8 books great build quality and easy to use.
U0521,P0400,Cycling Helmet Safety v10,Sports,37775.24,4.0,"Absolutely love this product, bought two already.",11,0.7586586576006379,"cycling helmet safety v10 sports absolutely love this product, bought two already."
U0805,P0188,Fluent Python v9,Books,27848.0,4.0,Decent product for the price point.,9,0.5568755617654363,fluent python v9 books decent product for the price point.
U0824,P0223,Casual Denim Jacket v3,Clothing,4864.0,4.0,"Good quality and fast delivery, very satisfied.",22,0.0896981111672566,"casual denim jacket v3 clothing good quality and fast delivery, very satisfied."
U0066,P0248,Winter Puffer Jacket v5,Clothing,48338.41,4.0,Great build quality and easy to use.,13,0.9733677957330421,winter puffer jacket v5 clothing great build quality and easy to use.
U0082,P0369,Football Size 5 Pro v7,Sports,9949.4,4.0,Solid performance and great value for money.,20,0.19306498409068085,football size 5 pro v7 sports solid performance and great value for money.
U0646,P0185,The Pragmatic Programmer v9,Books,13044.49,4.0,"Absolutely love this product, bought two already.",16,0.2559764118478998,"the pragmatic programmer v9 books absolutely love this product, bought two already."
U0327,P0032,USB-C Fast Charger v4,Electronics,8691.1,4.0,"Good quality and fast delivery, very satisfied.",18,0.16748852280945525,"usb-c fast charger v4 electronics good quality and fast delivery, very satisfied."
U0308,P0231,Men's Running Shoes v4,Clothing,39780.6,4.0,"Excellent product, highly recommend to everyone.",18,0.7994200121225473,"men's running shoes v4 clothing excellent product, highly recommend to everyone."
U0519,P0135,The Pragmatic Programmer v4,Books,47155.9,4.0,Great build quality and easy to use.,13,0.9493318573799767,the pragmatic programmer v4 books great build quality and easy to use.
U0699,P0165,The Pragmatic Programmer v7,Books,4695.43,4.0,"Best in its category, no complaints at all.",21,0.08627172312134052,"the pragmatic programmer v7 books best in its category, no complaints at all."
U0028,P0182,Deep Learning with TensorFlow v9,Books,5849.98,4.0,Okay quality but packaging could be better.,17,0.10973934083749647,deep learning with tensorflow v9 books okay quality but packaging could be better.
U0370,P0331,Adjustable Dumbbell Set v4,Sports,17926.44,4.0,Great build quality and easy to use.,13,0.35520791876348384,adjustable dumbbell set v4 sports great build quality and easy to use.
U0967,P0272,Women's Yoga Pants v8,Clothing,40542.65,4.0,Average product but serves the purpose well.,14,0.8149095951467531,women's yoga pants v8 clothing average product but serves the purpose well.
U0110,P0008,Laptop Stand Adjustable,Electronics,43334.57,4.0,"Worth every rupee, performs as described.",18,0.8716587279293004,"laptop stand adjustable electronics worth every rupee, performs as described."
U0341,P0230,Printed Kurti v3,Clothing,31629.7,4.0,Solid performance and great value for money.,15,0.6337431637897636,printed kurti v3 clothing solid performance and great value for money.
U0451,P0155,The Pragmatic Programmer v6,Books,49284.39,4.0,Decent product for the price point.,17,0.9925959772818091,the pragmatic programmer v6 books decent product for the price point.
U0563,P0336,Pull-Up Bar Doorway v4,Sports,2227.29,4.0,Great build quality and easy to use.,21,0.03610380835805338,pull-up bar doorway v4 sports great build quality and easy to use.
U0937,P0370,Cycling Helmet Safety v7,Sports,3653.19,4.0,Solid performance and great value for money.,15,0.06508694126824938,cycling helmet safety v7 sports solid performance and great value for money.
U0268,P0325,Jump Rope Speed Cable v3,Sports,47751.29,4.0,"Worth every rupee, performs as described.",15,0.9614338754060666,"jump rope speed cable v3 sports worth every rupee, performs as described."
U0207,P0108,Fluent Python,Books,37825.45,4.0,"Best in its category, no complaints at all.",13,0.7596792362551165,"fluent python books best in its category, no complaints at all."
U0293,P0203,Casual Denim Jacket,Clothing,8248.11,4.0,Average product but serves the purpose well.,10,0.1584842181261761,casual denim jacket clothing average product but serves the purpose well.
U0810,P0261,Men's Running Shoes v7,Clothing,30826.36,4.0,Decent product for the price point.,16,0.6174143118421678,men's running shoes v7 clothing decent product for the price point.
U0666,P0172,Deep Learning with TensorFlow v8,Books,1025.07,4.0,"Worth every rupee, performs as described.",21,0.011667240543132404,"deep learning with tensorflow v8 books worth every rupee, performs as described."
U0620,P0391,Adjustable Dumbbell Set v10,Sports,49526.16,4.0,"Worth every rupee, performs as described.",20,0.9975102433900203,"adjustable dumbbell set v10 sports worth every rupee, performs as described."
U0389,P0220,Printed Kurti v2,Clothing,42490.33,4.0,"Excellent product, highly recommend to everyone.",15,0.8544985342774989,"printed kurti v2 clothing excellent product, highly recommend to everyone."
U0131,P0197,Introduction to Algorithms v10,Books,36351.59,4.0,Great build quality and easy to use.,15,0.7297212586472748,introduction to algorithms v10 books great build quality and easy to use.
U0338,P0279,Formal Oxford Shoes v8,Clothing,35156.95,4.0,"Good quality and fast delivery, very satisfied.",12,0.7054387634513728,"formal oxford shoes v8 clothing good quality and fast delivery, very satisfied."
U0797,P0066,Noise Cancelling Earbuds v7,Electronics,27225.26,4.0,Great build quality and easy to use.,13,0.5442176220862894,noise cancelling earbuds v7 electronics great build quality and easy to use.
U0101,P0126,Designing Data-Intensive Applications v3,Books,21468.97,4.0,"Absolutely love this product, bought two already.",15,0.42721410280749583,"designing data-intensive applications v3 books absolutely love this product, bought two already."
U0802,P0455,Bamboo Cutting Board v6,Home & Kitchen,5736.63,4.0,"Good quality and fast delivery, very satisfied.",14,0.10743536572327338,"bamboo cutting board v6 home & kitchen good quality and fast delivery, very satisfied."
U0180,P0105,The Pragmatic Programmer,Books,45395.81,4.0,"Best in its category, no complaints at all.",17,0.9135559106769071,"the pragmatic programmer books best in its category, no complaints at all."
U0174,P0496,Coffee Maker Drip v10,Home & Kitchen,17795.94,4.0,"Worth every rupee, performs as described.",18,0.35255534926717935,"coffee maker drip v10 home & kitchen worth every rupee, performs as described."
U0283,P0140,Hands-On ML with Scikit-Learn v4,Books,48593.75,4.0,"Absolutely love this product, bought two already.",19,0.9785578884164626,"hands-on ml with scikit-learn v4 books absolutely love this product, bought two already."
U0746,P0166,Designing Data-Intensive Applications v7,Books,41797.06,4.0,Great build quality and easy to use.,14,0.8404069874981653,designing data-intensive applications v7 books great build quality and easy to use.
U0445,P0313,Yoga Mat Non-Slip 6mm v2,Sports,1461.47,4.0,"Best in its category, no complaints at all.",16,0.020537595548398922,"yoga mat non-slip 6mm v2 sports best in its category, no complaints at all."
U0019,P0484,Electric Kettle 1.5L v9,Home & Kitchen,31451.39,4.0,"Excellent product, highly recommend to everyone.",17,0.6301187985262688,"electric kettle 1.5l v9 home & kitchen excellent product, highly recommend to everyone."
U0405,P0302,Resistance Bands Kit,Sports,26660.46,4.0,"Good quality and fast delivery, very satisfied.",16,0.5327373826110958,"resistance bands kit sports good quality and fast delivery, very satisfied."
U0215,P0288,Winter Puffer Jacket v9,Clothing,27222.7,4.0,Okay quality but packaging could be better.,21,0.5441655870065153,winter puffer jacket v9 clothing okay quality but packaging could be better.
U0416,P0158,Fluent Python v6,Books,38127.66,4.0,Solid performance and great value for money.,18,0.7658220180748727,fluent python v6 books solid performance and great value for money.
U0942,P0271,Men's Running Shoes v8,Clothing,40505.19,4.0,"Good quality and fast delivery, very satisfied.",18,0.814148175580994,"men's running shoes v8 clothing good quality and fast delivery, very satisfied."
U0955,P0419,Instant Pot Pressure Cooker v2,Home & Kitchen,33690.42,4.0,Solid performance and great value for money.,15,0.675629776911791,instant pot pressure cooker v2 home & kitchen solid performance and great value for money.
U0528,P0356,Pull-Up Bar Doorway v6,Sports,32191.48,4.0,"Best in its category, no complaints at all.",16,0.6451620181317861,"pull-up bar doorway v6 sports best in its category, no complaints at all."
U0774,P0184,Clean Code by Robert Martin v9,Books,43890.5,4.0,"Worth every rupee, performs as described.",12,0.8829586739835577,"clean code by robert martin v9 books worth every rupee, performs as described."
U0632,P0187,Introduction to Algorithms v9,Books,40896.67,4.0,Average product but serves the purpose well.,17,0.8221054775458466,introduction to algorithms v9 books average product but serves the purpose well.
U0079,P0112,Deep Learning with TensorFlow v2,Books,8227.82,4.0,"Excellent product, highly recommend to everyone.",12,0.15807179946655908,"deep learning with tensorflow v2 books excellent product, highly recommend to everyone."
U0523,P0256,Slim Fit Chinos v6,Clothing,27927.7,4.0,"Absolutely love this product, bought two already.",21,0.5584955601474706,"slim fit chinos v6 clothing absolutely love this product, bought two already."
U0017,P0492,Stainless Steel Water Bottle v10,Home & Kitchen,31081.6,4.0,"Good quality and fast delivery, very satisfied.",18,0.6226023719052847,"stainless steel water bottle v10 home & kitchen good quality and fast delivery, very satisfied."
U0417,P0272,Women's Yoga Pants v8,Clothing,40542.65,4.0,"Best in its category, no complaints at all.",14,0.8149095951467531,"women's yoga pants v8 clothing best in its category, no complaints at all."
U0980,P0040,RGB Gaming Mouse v4,Electronics,22118.59,4.0,Great build quality and easy to use.,12,0.44041841082427224,rgb gaming mouse v4 electronics great build quality and easy to use.
U0147,P0483,Non-Stick Cookware Set v9,Home & Kitchen,22835.15,4.0,"Absolutely love this product, bought two already.",15,0.45498335487233316,"non-stick cookware set v9 home & kitchen absolutely love this product, bought two already."
U0978,P0181,Python Machine Learning Guide v9,Books,17184.1,4.0,Solid performance and great value for money.,22,0.3401189652011338,python machine learning guide v9 books solid performance and great value for money.
U0088,P0310,Cycling Helmet Safety,Sports,13686.45,4.0,Solid performance and great value for money.,13,0.2690250211494143,cycling helmet safety sports solid performance and great value for money.
U0170,P0480,Microwave Oven 20L v8,Home & Kitchen,26249.27,4.0,Solid performance and great value for money.,20,0.5243794511843874,microwave oven 20l v8 home & kitchen solid performance and great value for money.
U0175,P0438,Blender 600W v4,Home & Kitchen,41127.63,4.0,Decent product for the price point.,12,0.8268000173992296,blender 600w v4 home & kitchen decent product for the price point.
U0565,P0037,Smart Watch Fitness Tracker v4,Electronics,15368.77,4.0,Solid performance and great value for money.,15,0.3032201990423106,smart watch fitness tracker v4 electronics solid performance and great value for money.
U0904,P0014,Gaming Mechanical Keyboard v2,Electronics,10773.49,4.0,"Absolutely love this product, bought two already.",16,0.20981560475129057,"gaming mechanical keyboard v2 electronics absolutely love this product, bought two already."
U0383,P0039,Webcam 1080p HD v4,Electronics,34273.8,4.0,"Good quality and fast delivery, very satisfied.",19,0.6874876772394088,"webcam 1080p hd v4 electronics good quality and fast delivery, very satisfied."
U0347,P0019,Webcam 1080p HD v2,Electronics,21709.86,4.0,Average product but serves the purpose well.,23,0.43211048185703443,webcam 1080p hd v2 electronics average product but serves the purpose well.
U0852,P0026,Noise Cancelling Earbuds v3,Electronics,39300.76,4.0,"Best in its category, no complaints at all.",17,0.7896666868573616,"noise cancelling earbuds v3 electronics best in its category, no complaints at all."
U0298,P0405,Bamboo Cutting Board,Home & Kitchen,16137.47,4.0,Great build quality and easy to use.,23,0.3188449513167111,bamboo cutting board home & kitchen great build quality and easy to use.
U0003,P0370,Cycling Helmet Safety v7,Sports,3653.19,4.0,Solid performance and great value for money.,15,0.06508694126824938,cycling helmet safety v7 sports solid performance and great value for money.
U0404,P0014,Gaming Mechanical Keyboard v2,Electronics,10773.49,4.0,Average product but serves the purpose well.,16,0.20981560475129057,gaming mechanical keyboard v2 electronics average product but serves the purpose well.
U0846,P0015,Portable Power Bank 20000mAh v2,Electronics,9253.88,4.0,"Excellent product, highly recommend to everyone.",8,0.17892770335451455,"portable power bank 20000mah v2 electronics excellent product, highly recommend to everyone."
U0537,P0353,Yoga Mat Non-Slip 6mm v6,Sports,33001.94,4.0,"Worth every rupee, performs as described.",13,0.661635592645004,"yoga mat non-slip 6mm v6 sports worth every rupee, performs as described."
U0997,P0485,Bamboo Cutting Board v9,Home & Kitchen,29297.85,4.0,Okay quality but packaging could be better.,16,0.586345507238364,bamboo cutting board v9 home & kitchen okay quality but packaging could be better.
U0664,P0056,Noise Cancelling Earbuds v6,Electronics,46108.34,4.0,"Worth every rupee, performs as described.",10,0.9280389401267296,"noise cancelling earbuds v6 electronics worth every rupee, performs as described."
U0694,P0386,Pull-Up Bar Doorway v9,Sports,40212.35,4.0,Average product but serves the purpose well.,27,0.8081958502836927,pull-up bar doorway v9 sports average product but serves the purpose well.
U0096,P0106,Designing Data-Intensive Applications,Books,12613.75,4.0,"Absolutely love this product, bought two already.",19,0.24722110315182164,"designing data-intensive applications books absolutely love this product, bought two already."
U0488,P0206,Slim Fit Chinos,Clothing,657.01,4.0,Decent product for the price point.,25,0.004185978253401895,slim fit chinos clothing decent product for the price point.
U0058,P0045,Portable Power Bank 20000mAh v5,Electronics,13086.24,4.0,"Excellent product, highly recommend to everyone.",12,0.2568250308246869,"portable power bank 20000mah v5 electronics excellent product, highly recommend to everyone."
U0866,P0066,Noise Cancelling Earbuds v7,Electronics,27225.26,4.0,"Absolutely love this product, bought two already.",13,0.5442176220862894,"noise cancelling earbuds v7 electronics absolutely love this product, bought two already."
U0236,P0238,Winter Puffer Jacket v4,Clothing,1409.94,4.0,Average product but serves the purpose well.,13,0.019490186305911796,winter puffer jacket v4 clothing average product but serves the purpose well.
U0014,P0405,Bamboo Cutting Board,Home & Kitchen,16137.47,4.0,Average product but serves the purpose well.,23,0.3188449513167111,bamboo cutting board home & kitchen average product but serves the purpose well.
U0937,P0062,USB-C Fast Charger v7,Electronics,13712.18,4.0,Average product but serves the purpose well.,19,0.2695480143535515,usb-c fast charger v7 electronics average product but serves the purpose well.
U0010,P0114,Clean Code by Robert Martin v2,Books,40443.39,4.0,"Good quality and fast delivery, very satisfied.",21,0.8128920162333186,"clean code by robert martin v2 books good quality and fast delivery, very satisfied."
U0542,P0162,Deep Learning with TensorFlow v7,Books,31687.83,4.0,"Best in its category, no complaints at all.",20,0.6349247259722937,"deep learning with tensorflow v7 books best in its category, no complaints at all."
U0936,P0049,Webcam 1080p HD v5,Electronics,27425.17,4.0,Okay quality but packaging could be better.,21,0.5482810333353794,webcam 1080p hd v5 electronics okay quality but packaging could be better.
U0307,P0297,Sports Compression Shorts v10,Clothing,38544.68,4.0,Decent product for the price point.,19,0.7742984512652857,sports compression shorts v10 clothing decent product for the price point.
U0439,P0255,Cotton Polo T-Shirt v6,Clothing,8639.74,4.0,"Worth every rupee, performs as described.",14,0.16644456902148436,"cotton polo t-shirt v6 clothing worth every rupee, performs as described."
U0990,P0478,Blender 600W v8,Home & Kitchen,27780.94,4.0,Okay quality but packaging could be better.,12,0.5555124865897875,blender 600w v8 home & kitchen okay quality but packaging could be better.
U0762,P0382,Resistance Bands Kit v9,Sports,34896.51,4.0,"Good quality and fast delivery, very satisfied.",21,0.7001450071324645,"resistance bands kit v9 sports good quality and fast delivery, very satisfied."
U0391,P0113,Data Science Handbook v2,Books,46497.94,4.0,"Good quality and fast delivery, very satisfied.",19,0.9359580288298732,"data science handbook v2 books good quality and fast delivery, very satisfied."
U0123,P0022,USB-C Fast Charger v3,Electronics,7145.79,4.0,"Good quality and fast delivery, very satisfied.",19,0.13607823799463303,"usb-c fast charger v3 electronics good quality and fast delivery, very satisfied."
U0629,P0299,Formal Oxford Shoes v10,Clothing,31218.95,4.0,"Excellent product, highly recommend to everyone.",15,0.6253941758923913,"formal oxford shoes v10 clothing excellent product, highly recommend to everyone."
U0017,P0271,Men's Running Shoes v8,Clothing,40505.19,4.0,"Excellent product, highly recommend to everyone.",18,0.814148175580994,"men's running shoes v8 clothing excellent product, highly recommend to everyone."
U0359,P0229,Formal Oxford Shoes v3,Clothing,44622.92,4.0,"Worth every rupee, performs as described.",17,0.8978459916117824,"formal oxford shoes v3 clothing worth every rupee, performs as described."
U0433,P0211,Men's Running Shoes v2,Clothing,27525.94,4.0,Okay quality but packaging could be better.,12,0.5503293048153993,men's running shoes v2 clothing okay quality but packaging could be better.
U0389,P0104,Clean Code by Robert Martin,Books,25525.82,4.0,"Worth every rupee, performs as described.",23,0.5096744595974029,"clean code by robert martin books worth every rupee, performs as described."
U0297,P0303,Yoga Mat Non-Slip 6mm,Sports,27122.63,4.0,Great build quality and easy to use.,16,0.5421315438686211,yoga mat non-slip 6mm sports great build quality and easy to use.
U0254,P0044,Gaming Mechanical Keyboard v5,Electronics,45483.16,4.0,Solid performance and great value for money.,14,0.9153314045121731,gaming mechanical keyboard v5 electronics solid performance and great value for money.
U0157,P0295,Cotton Polo T-Shirt v10,Clothing,6526.61,4.0,"Best in its category, no complaints at all.",22,0.12349265959829729,"cotton polo t-shirt v10 clothing best in its category, no complaints at all."
U0683,P0291,Men's Running Shoes v10,Clothing,1717.91,4.0,"Absolutely love this product, bought two already.",18,0.025750047055160034,"men's running shoes v10 clothing absolutely love this product, bought two already."
U0724,P0332,Resistance Bands Kit v4,Sports,37939.74,4.0,"Good quality and fast delivery, very satisfied.",16,0.7620023180001941,"resistance bands kit v4 sports good quality and fast delivery, very satisfied."
U0694,P0004,Gaming Mechanical Keyboard,Electronics,30012.19,4.0,"Good quality and fast delivery, very satisfied.",16,0.6008653271156832,"gaming mechanical keyboard electronics good quality and fast delivery, very satisfied."
U0909,P0084,Gaming Mechanical Keyboard v9,Electronics,3364.21,4.0,Decent product for the price point.,17,0.05921307511467028,gaming mechanical keyboard v9 electronics decent product for the price point.
U0404,P0500,Microwave Oven 20L v10,Home & Kitchen,49312.3,4.0,Decent product for the price point.,20,0.9931632816085669,microwave oven 20l v10 home & kitchen decent product for the price point.
U0609,P0225,Cotton Polo T-Shirt v3,Clothing,13406.08,4.0,"Excellent product, highly recommend to everyone.",18,0.26332616360398214,"cotton polo t-shirt v3 clothing excellent product, highly recommend to everyone."
U0890,P0457,Vacuum Cleaner Cordless v6,Home & Kitchen,764.41,4.0,Great build quality and easy to use.,12,0.006369012459555937,vacuum cleaner cordless v6 home & kitchen great build quality and easy to use.
U0132,P0460,Microwave Oven 20L v6,Home & Kitchen,6116.13,4.0,"Excellent product, highly recommend to everyone.",13,0.11514915977574507,"microwave oven 20l v6 home & kitchen excellent product, highly recommend to everyone."
U0882,P0130,Hands-On ML with Scikit-Learn v3,Books,25634.22,4.0,"Worth every rupee, performs as described.",16,0.5118778200065938,"hands-on ml with scikit-learn v3 books worth every rupee, performs as described."
U0174,P0233,Casual Denim Jacket v4,Clothing,28928.81,4.0,"Worth every rupee, performs as described.",20,0.5788443252696575,"casual denim jacket v4 clothing worth every rupee, performs as described."
U0972,P0024,Gaming Mechanical Keyboard v3,Electronics,18443.82,4.0,Okay quality but packaging could be better.,17,0.3657242896906718,gaming mechanical keyboard v3 electronics okay quality but packaging could be better.
U0135,P0460,Microwave Oven 20L v6,Home & Kitchen,6116.13,4.0,"Good quality and fast delivery, very satisfied.",13,0.11514915977574507,"microwave oven 20l v6 home & kitchen good quality and fast delivery, very satisfied."
U0353,P0095,Portable Power Bank 20000mAh v10,Electronics,38593.17,4.0,"Best in its category, no complaints at all.",8,0.7752840688505409,"portable power bank 20000mah v10 electronics best in its category, no complaints at all."
U0569,P0453,Non-Stick Cookware Set v6,Home & Kitchen,21325.26,4.0,"Absolutely love this product, bought two already.",20,0.42429302416907494,"non-stick cookware set v6 home & kitchen absolutely love this product, bought two already."
U0063,P0228,Winter Puffer Jacket v3,Clothing,19775.27,4.0,"Best in its category, no complaints at all.",15,0.3927876127240405,"winter puffer jacket v3 clothing best in its category, no complaints at all."
U0419,P0405,Bamboo Cutting Board,Home & Kitchen,16137.47,4.0,"Worth every rupee, performs as described.",23,0.3188449513167111,"bamboo cutting board home & kitchen worth every rupee, performs as described."
U0308,P0290,Printed Kurti v9,Clothing,29622.5,4.0,"Worth every rupee, performs as described.",15,0.5929444090542664,"printed kurti v9 clothing worth every rupee, performs as described."
U0826,P0465,Bamboo Cutting Board v7,Home & Kitchen,48115.19,4.0,Okay quality but packaging could be better.,18,0.968830580691164,bamboo cutting board v7 home & kitchen okay quality but packaging could be better.
U0766,P0171,Python Machine Learning Guide v8,Books,33941.71,4.0,Decent product for the price point.,22,0.6807375484729126,python machine learning guide v8 books decent product for the price point.
U0153,P0014,Gaming Mechanical Keyboard v2,Electronics,10773.49,4.0,"Excellent product, highly recommend to everyone.",16,0.20981560475129057,"gaming mechanical keyboard v2 electronics excellent product, highly recommend to everyone."
U0037,P0137,Introduction to Algorithms v4,Books,26034.77,4.0,Okay quality but packaging could be better.,20,0.5200194806329904,introduction to algorithms v4 books okay quality but packaging could be better.
U0469,P0388,Cricket Bat Kashmir Willow v9,Sports,9035.49,4.0,"Good quality and fast delivery, very satisfied.",9,0.1744886638733043,"cricket bat kashmir willow v9 sports good quality and fast delivery, very satisfied."
U0547,P0402,Stainless Steel Water Bottle,Home & Kitchen,45146.13,4.0,Decent product for the price point.,23,0.9084808643026748,stainless steel water bottle home & kitchen decent product for the price point.
U0249,P0391,Adjustable Dumbbell Set v10,Sports,49526.16,4.0,Great build quality and easy to use.,20,0.9975102433900203,adjustable dumbbell set v10 sports great build quality and easy to use.
U0868,P0439,Instant Pot Pressure Cooker v4,Home & Kitchen,35369.86,4.0,Decent product for the price point.,17,0.7097664153399414,instant pot pressure cooker v4 home & kitchen decent product for the price point.
U0095,P0044,Gaming Mechanical Keyboard v5,Electronics,45483.16,4.0,"Best in its category, no complaints at all.",14,0.9153314045121731,"gaming mechanical keyboard v5 electronics best in its category, no complaints at all."
U0235,P0278,Winter Puffer Jacket v8,Clothing,32567.2,4.0,"Good quality and fast delivery, very satisfied.",17,0.6527989791367785,"winter puffer jacket v8 clothing good quality and fast delivery, very satisfied."
U0440,P0013,4K Smart TV v2,Electronics,41654.64,4.0,Solid performance and great value for money.,21,0.8375121296616621,4k smart tv v2 electronics solid performance and great value for money.
U0445,P0101,Python Machine Learning Guide,Books,1764.17,4.0,Okay quality but packaging could be better.,14,0.02669033720764314,python machine learning guide books okay quality but packaging could be better.
U0190,P0485,Bamboo Cutting Board v9,Home & Kitchen,29297.85,4.0,Great build quality and easy to use.,16,0.586345507238364,bamboo cutting board v9 home & kitchen great build quality and easy to use.
U0972,P0158,Fluent Python v6,Books,38127.66,4.0,Okay quality but packaging could be better.,18,0.7658220180748727,fluent python v6 books okay quality but packaging could be better.
U0412,P0037,Smart Watch Fitness Tracker v4,Electronics,15368.77,4.0,Okay quality but packaging could be better.,15,0.3032201990423106,smart watch fitness tracker v4 electronics okay quality but packaging could be better.
U0240,P0025,Portable Power Bank 20000mAh v3,Electronics,22911.29,4.0,"Best in its category, no complaints at all.",15,0.45653099197155633,"portable power bank 20000mah v3 electronics best in its category, no complaints at all."
U0144,P0152,Deep Learning with TensorFlow v6,Books,12129.18,4.0,"Best in its category, no complaints at all.",19,0.23737163494627173,"deep learning with tensorflow v6 books best in its category, no complaints at all."
U0243,P0414,Electric Kettle 1.5L v2,Home & Kitchen,28756.21,4.0,Great build quality and easy to use.,13,0.575336022625503,electric kettle 1.5l v2 home & kitchen great build quality and easy to use.
U0227,P0082,USB-C Fast Charger v9,Electronics,31239.25,4.0,"Absolutely love this product, bought two already.",21,0.6258067978140387,"usb-c fast charger v9 electronics absolutely love this product, bought two already."
U0102,P0031,Wireless Bluetooth Headphones v4,Electronics,30454.73,4.0,"Worth every rupee, performs as described.",22,0.6098604850075958,"wireless bluetooth headphones v4 electronics worth every rupee, performs as described."
U0062,P0262,Women's Yoga Pants v7,Clothing,49503.68,4.0,Average product but serves the purpose well.,20,0.9970533103457526,women's yoga pants v7 clothing average product but serves the purpose well.
U0488,P0051,Wireless Bluetooth Headphones v6,Electronics,48484.31,4.0,"Good quality and fast delivery, very satisfied.",18,0.9763333887561134,"wireless bluetooth headphones v6 electronics good quality and fast delivery, very satisfied."
U0571,P0314,Whey Protein Powder Chocolate v2,Sports,48138.89,4.0,Great build quality and easy to use.,27,0.9693123117031365,whey protein powder chocolate v2 sports great build quality and easy to use.
U0043,P0166,Designing Data-Intensive Applications v7,Books,41797.06,4.0,Solid performance and great value for money.,14,0.8404069874981653,designing data-intensive applications v7 books solid performance and great value for money.
U0174,P0012,USB-C Fast Charger v2,Electronics,48500.51,4.0,"Best in its category, no complaints at all.",20,0.97666267324531,"usb-c fast charger v2 electronics best in its category, no complaints at all."
U0267,P0287,Sports Compression Shorts v9,Clothing,23385.78,4.0,"Good quality and fast delivery, very satisfied.",21,0.4661755720504951,"sports compression shorts v9 clothing good quality and fast delivery, very satisfied."
U0703,P0103,Data Science Handbook,Books,15853.93,4.0,Average product but serves the purpose well.,16,0.3130816597076523,data science handbook books average product but serves the purpose well.
U0824,P0275,Cotton Polo T-Shirt v8,Clothing,25663.85,4.0,Average product but serves the purpose well.,13,0.5124800854025746,cotton polo t-shirt v8 clothing average product but serves the purpose well.
U0122,P0147,Introduction to Algorithms v5,Books,30555.3,4.0,"Worth every rupee, performs as described.",13,0.6119046912470084,"introduction to algorithms v5 books worth every rupee, performs as described."
U0855,P0258,Winter Puffer Jacket v6,Clothing,34861.28,4.0,"Excellent product, highly recommend to everyone.",11,0.6994289149994775,"winter puffer jacket v6 clothing excellent product, highly recommend to everyone."
U0789,P0051,Wireless Bluetooth Headphones v6,Electronics,48484.31,4.0,"Worth every rupee, performs as described.",18,0.9763333887561134,"wireless bluetooth headphones v6 electronics worth every rupee, performs as described."
U0309,P0198,Fluent Python v10,Books,44875.09,4.0,Okay quality but packaging could be better.,16,0.9029716502315762,fluent python v10 books okay quality but packaging could be better.
U0547,P0285,Cotton Polo T-Shirt v9,Clothing,28997.35,4.0,"Worth every rupee, performs as described.",23,0.5802374832258008,"cotton polo t-shirt v9 clothing worth every rupee, performs as described."
U0355,P0101,Python Machine Learning Guide,Books,1764.17,4.0,"Worth every rupee, performs as described.",14,0.02669033720764314,"python machine learning guide books worth every rupee, performs as described."
U0960,P0027,Smart Watch Fitness Tracker v3,Electronics,10142.75,4.0,"Good quality and fast delivery, very satisfied.",15,0.19699505544784923,"smart watch fitness tracker v3 electronics good quality and fast delivery, very satisfied."
U0647,P0303,Yoga Mat Non-Slip 6mm,Sports,27122.63,4.0,"Worth every rupee, performs as described.",16,0.5421315438686211,"yoga mat non-slip 6mm sports worth every rupee, performs as described."
U0196,P0241,Men's Running Shoes v5,Clothing,47033.84,4.0,Great build quality and easy to use.,17,0.9468508410373029,men's running shoes v5 clothing great build quality and easy to use.
U0615,P0201,Men's Running Shoes,Clothing,32172.18,4.0,Average product but serves the purpose well.,17,0.6447697224131755,men's running shoes clothing average product but serves the purpose well.
U0088,P0203,Casual Denim Jacket,Clothing,8248.11,4.0,"Excellent product, highly recommend to everyone.",10,0.1584842181261761,"casual denim jacket clothing excellent product, highly recommend to everyone."
U0341,P0079,Webcam 1080p HD v8,Electronics,18050.59,4.0,Average product but serves the purpose well.,20,0.3577314168705046,webcam 1080p hd v8 electronics average product but serves the purpose well.
U0049,P0323,Yoga Mat Non-Slip 6mm v3,Sports,33076.83,4.0,"Absolutely love this product, bought two already.",17,0.6631578219904312,"yoga mat non-slip 6mm v3 sports absolutely love this product, bought two already."
U0001,P0159,Statistics for ML v6,Books,12033.35,4.0,"Excellent product, highly recommend to everyone.",18,0.23542377490925365,"statistics for ml v6 books excellent product, highly recommend to everyone."
